,date,Daily PnL($),Cumulative PnL($),equity,Daily PnL(%),Cumulative PnL(%)
1107,2015-01-13,78.50909090909089,9042.739393939382,19042.73939393938,0.41398511647763314,90.42739393939468
1108,2015-01-14,78.50909090909089,9121.248484848473,19121.248484848475,0.4122783454888923,91.21248484848563
1109,2015-01-15,78.50909090909089,9199.757575757563,19199.75757575756,0.41058559001152517,91.99757575757647
1110,2015-01-16,78.50909090909089,9278.266666666654,19278.266666666656,0.40890667811464,92.78266666666741
1111,2015-01-17,0.0,9278.266666666654,19278.266666666656,0.0,92.78266666666741
1112,2015-01-18,0.0,9278.266666666654,19278.266666666656,0.0,92.78266666666741
1113,2015-01-19,0.0,9278.266666666654,19278.266666666656,0.0,92.78266666666741
1114,2015-01-20,40.93333333333332,9319.199999999986,19319.199999999986,0.21232890923801317,93.19200000000069
1115,2015-01-21,40.93333333333332,9360.133333333319,19360.133333333317,0.21187902880726028,93.60133333333403
1116,2015-01-22,40.93333333333332,9401.066666666651,19401.06666666665,0.21143105075034363,94.01066666666738
1117,2015-01-23,40.93333333333332,9441.999999999984,19441.999999999985,0.21098496302609515,94.42000000000073
1118,2015-01-24,0.0,9441.999999999984,19441.999999999985,0.0,94.42000000000073
1119,2015-01-25,0.0,9441.999999999984,19441.999999999985,0.0,94.42000000000073
1120,2015-01-26,40.93333333333332,9482.933333333316,19482.933333333316,0.21054075369473235,94.82933333333403
1121,2015-01-27,40.93333333333332,9523.866666666649,19523.866666666647,0.2100984109168813,95.23866666666731
1122,2015-01-28,40.93333333333332,9564.799999999981,19564.79999999998,0.20965792295242203,95.64800000000065
1123,2015-01-29,40.93333333333332,9605.733333333314,19605.733333333315,0.20921927815942265,96.057333333334
1124,2015-01-30,40.93333333333332,9646.666666666646,19646.666666666646,0.20878246499322906,96.46666666666732
1125,2015-01-31,0.0,9646.666666666646,19646.666666666646,0.0,96.46666666666732
1126,2015-02-01,0.0,9646.666666666646,19646.666666666646,0.0,96.46666666666732
1127,2015-02-02,65.75686274509805,9712.423529411744,19712.423529411746,0.3346972993472974,97.12423529411831
1128,2015-02-03,65.75686274509805,9778.180392156843,19778.180392156843,0.33358081337377943,97.78180392156928
1129,2015-02-04,65.75686274509805,9843.93725490194,19843.93725490194,0.33247175140120877,98.43937254902022
1130,2015-02-05,65.75686274509805,9909.69411764704,19909.69411764704,0.33137003962686595,99.0969411764712
1131,2015-02-06,65.75686274509805,9975.450980392137,19975.45098039214,0.33027560522296273,99.7545098039222
1132,2015-02-07,0.0,9975.450980392137,19975.45098039214,0.0,99.7545098039222
1133,2015-02-08,0.0,9975.450980392137,19975.45098039214,0.0,99.7545098039222
1134,2015-02-09,65.75686274509805,10041.207843137236,20041.207843137236,0.3291883763207215,100.41207843137316
1135,2015-02-10,65.75686274509805,10106.964705882334,20106.964705882332,0.3281082819946546,101.0696470588241
1136,2015-02-11,65.75686274509805,10172.721568627432,20172.721568627432,0.327035252247021,101.72721568627514
1137,2015-02-12,65.75686274509805,10238.47843137253,20238.478431372532,0.3259692179927054,102.38478431372613
1138,2015-02-13,65.75686274509805,10304.235294117629,20304.23529411763,0.3249101110445407,103.04235294117711
1139,2015-02-14,0.0,10304.235294117629,20304.23529411763,0.0,103.04235294117711
1140,2015-02-15,0.0,10304.235294117629,20304.23529411763,0.0,103.04235294117711
1141,2015-02-16,0.0,10304.235294117629,20304.23529411763,0.0,103.04235294117711
1142,2015-02-17,24.82352941176468,10329.058823529393,20329.05882352939,0.1222578888206316,103.29058823529476
1143,2015-02-18,24.82352941176468,10353.882352941157,20353.882352941157,0.12210860142247704,103.5388235294124
1144,2015-02-19,24.82352941176468,10378.70588235292,20378.705882352922,0.12195967816517328,103.78705882353003
1145,2015-02-20,24.82352941176468,10403.529411764684,20403.529411764684,0.12181111771802922,104.03529411764767
1146,2015-02-21,0.0,10403.529411764684,20403.529411764684,0.0,104.03529411764767
1147,2015-02-22,0.0,10403.529411764684,20403.529411764684,0.0,104.03529411764767
1148,2015-02-23,24.82352941176468,10428.352941176448,20428.352941176447,0.12166291875683743,104.2835294117653
1149,2015-02-24,24.82352941176468,10453.176470588212,20453.176470588212,0.12151507996382982,104.53176470588295
1150,2015-02-25,24.82352941176468,10477.999999999976,20477.999999999978,0.12136760002761093,104.78000000000058
1151,2015-02-26,24.82352941176468,10502.82352941174,20502.82352941174,0.12122047764313582,105.02823529411818
1152,2015-02-27,24.82352941176468,10527.647058823504,20527.647058823502,0.12107371151175439,105.27647058823581
1153,2015-02-28,0.0,10527.647058823504,20527.647058823502,0.0,105.27647058823581
1154,2015-03-01,0.0,10527.647058823504,20527.647058823502,0.0,105.27647058823581
1155,2015-03-02,57.76470588235292,10585.411764705857,20585.41176470586,0.28139954723904737,105.85411764705941
1156,2015-03-03,57.76470588235292,10643.17647058821,20643.17647058821,0.28060991221652287,106.43176470588291
1157,2015-03-04,57.76470588235292,10700.941176470564,20700.941176470566,0.27982469638168084,107.00941176470651
1158,2015-03-05,57.76470588235292,10758.705882352917,20758.705882352915,0.2790438627399583,107.58705882353001
1159,2015-03-06,57.76470588235292,10816.47058823527,20816.470588235272,0.27826737470886265,108.1647058823536
1160,2015-03-07,0.0,10816.47058823527,20816.470588235272,0.0,108.1647058823536
1161,2015-03-08,0.0,10816.47058823527,20816.470588235272,0.0,108.1647058823536
1162,2015-03-09,57.76470588235292,10874.235294117623,20874.23529411762,0.2774951961116656,108.74235294117712
1163,2015-03-10,57.76470588235292,10931.999999999976,20931.999999999978,0.27672729117236283,109.3200000000007
1164,2015-03-11,57.76470588235292,10989.76470588233,20989.764705882328,0.2759636245095898,109.89764705882416
1165,2015-03-12,57.76470588235292,11047.529411764683,21047.529411764684,0.27520416113178126,110.47529411764776
1166,2015-03-13,57.76470588235292,11105.294117647036,21105.294117647034,0.27444886643113175,111.05294117647122
1167,2015-03-14,0.0,11105.294117647036,21105.294117647034,0.0,111.05294117647122
1168,2015-03-15,0.0,11105.294117647036,21105.294117647034,0.0,111.05294117647122
1169,2015-03-16,57.76470588235292,11163.058823529389,21163.05882352939,0.27369770617911016,111.63058823529477
1170,2015-03-17,57.76470588235292,11220.823529411742,21220.82352941174,0.27295064652055334,112.20823529411828
1171,2015-03-18,57.76470588235292,11278.588235294095,21278.588235294097,0.2722076539692031,112.78588235294183
1172,2015-03-19,57.76470588235292,11336.352941176448,21336.352941176447,0.271468695402155,113.36352941176533
1173,2015-03-20,57.76470588235292,11394.117647058802,21394.117647058803,0.2707337380554842,113.94117647058893
1174,2015-03-21,0.0,11394.117647058802,21394.117647058803,0.0,113.94117647058893
1175,2015-03-22,0.0,11394.117647058802,21394.117647058803,0.0,113.94117647058893
1176,2015-03-23,32.9411764705882,11427.058823529389,21427.05882352939,0.15397305471542833,114.27058823529484
1177,2015-03-24,32.9411764705882,11459.999999999976,21459.999999999978,0.1537363421731719,114.6000000000007
1178,2015-03-25,32.9411764705882,11492.941176470564,21492.941176470566,0.15350035634011938,114.92941176470661
1179,2015-03-26,32.9411764705882,11525.882352941151,21525.882352941153,0.15326509387487697,115.25882352941252
1180,2015-03-27,32.9411764705882,11558.823529411738,21558.82352941174,0.15303055145652333,115.58823529411839
1181,2015-03-28,0.0,11558.823529411738,21558.82352941174,0.0,115.58823529411839
1182,2015-03-29,0.0,11558.823529411738,21558.82352941174,0.0,115.58823529411839
1183,2015-03-30,32.9411764705882,11591.764705882326,21591.764705882328,0.15279672578445425,115.9176470588243
1184,2015-03-31,32.9411764705882,11624.705882352913,21624.705882352915,0.1525636135781605,116.24705882353017
1185,2015-04-01,64.81617647058823,11689.5220588235,21689.522058823502,0.29973206027962274,116.895220588236
1186,2015-04-02,64.81617647058823,11754.338235294088,21754.33823529409,0.2988363519251358,117.54338235294188
1187,2015-04-03,0.0,11754.338235294088,21754.33823529409,0.0,117.54338235294188
1188,2015-04-04,0.0,11754.338235294088,21754.33823529409,0.0,117.54338235294188
1189,2015-04-05,0.0,11754.338235294088,21754.33823529409,0.0,117.54338235294188
1190,2015-04-06,64.81617647058823,11819.154411764675,21819.154411764677,0.2979459810247498,118.19154411764777
1191,2015-04-07,64.81617647058823,11883.970588235263,21883.970588235265,0.2970609000119584,118.83970588235364
1192,2015-04-08,64.81617647058823,11948.78676470585,21948.786764705852,0.29618106188387117,119.48786764705952
1193,2015-04-09,64.81617647058823,12013.602941176438,22013.60294117644,0.29530642019273134,120.1360294117654
1194,2015-04-10,64.81617647058823,12078.419117647025,22078.419117647027,0.2944369290378557,120.78419117647128
1195,2015-04-11,0.0,12078.419117647025,22078.419117647027,0.0,120.78419117647128
1196,2015-04-12,0.0,12078.419117647025,22078.419117647027,0.0,120.78419117647128
1197,2015-04-13,64.81617647058823,12143.235294117612,22143.235294117614,0.2935725430575742,121.43235294117716
1198,2015-04-14,64.81617647058823,12208.0514705882,22208.0514705882,0.2927132174213254,122.08051470588303
1199,2015-04-15,64.81617647058823,12272.867647058787,22272.86764705879,0.29185890782190693,122.72867647058891
1200,2015-04-16,64.81617647058823,12337.683823529374,22337.683823529376,0.2910095704678817,123.3768382352948
1201,2015-04-17,64.81617647058823,12402.499999999962,22402.499999999964,0.2901651620760948,124.02500000000067
1202,2015-04-18,0.0,12402.499999999962,22402.499999999964,0.0,124.02500000000067
1203,2015-04-19,0.0,12402.499999999962,22402.499999999964,0.0,124.02500000000067
1204,2015-04-20,31.874999999999996,12434.374999999962,22434.374999999964,0.14228322731837384,124.34375000000064
1205,2015-04-21,31.874999999999996,12466.249999999962,22466.249999999964,0.1420810697868813,124.66250000000065
1206,2015-04-22,31.874999999999996,12498.124999999962,22498.124999999964,0.14187948589550192,124.98125000000061
1207,2015-04-23,31.874999999999996,12529.999999999962,22529.999999999964,0.14167847320609717,125.30000000000064
1208,2015-04-24,31.874999999999996,12561.874999999962,22561.874999999964,0.141478029294273,125.61875000000065
1209,2015-04-25,0.0,12561.874999999962,22561.874999999964,0.0,125.61875000000065
1210,2015-04-26,0.0,12561.874999999962,22561.874999999964,0.0,125.61875000000065
1211,2015-04-27,31.874999999999996,12593.749999999962,22593.749999999964,0.14127815174935776,125.93750000000065
1212,2015-04-28,31.874999999999996,12625.624999999962,22625.624999999964,0.14107883817426892,126.25625000000062
1213,2015-04-29,31.874999999999996,12657.499999999962,22657.499999999964,0.14088008618546866,126.57500000000064
1214,2015-04-30,31.874999999999996,12689.374999999962,22689.374999999964,0.14068189341278625,126.89375000000065
1215,2015-05-01,63.74166666666664,12753.116666666629,22753.11666666663,0.280931787088301,127.53116666666733
1216,2015-05-02,0.0,12753.116666666629,22753.11666666663,0.0,127.53116666666733
1217,2015-05-03,0.0,12753.116666666629,22753.11666666663,0.0,127.53116666666733
1218,2015-05-04,63.74166666666664,12816.858333333295,22816.858333333294,0.2801447713756344,128.16858333333397
1219,2015-05-05,63.74166666666664,12880.599999999962,22880.599999999962,0.2793621529110668,128.80600000000064
1220,2015-05-06,63.74166666666664,12944.341666666629,22944.34166666663,0.2785838949444841,129.44341666666733
1221,2015-05-07,63.74166666666664,13008.083333333296,23008.083333333296,0.2778099611342011,130.08083333333394
1222,2015-05-08,63.74166666666664,13071.824999999963,23071.82499999996,0.27704031554127706,130.71825000000064
1223,2015-05-09,0.0,13071.824999999963,23071.82499999996,0.0,130.71825000000064
1224,2015-05-10,0.0,13071.824999999963,23071.82499999996,0.0,130.71825000000064
1225,2015-05-11,63.74166666666664,13135.56666666663,23135.56666666663,0.2762749226238981,131.35566666666736
1226,2015-05-12,63.74166666666664,13199.308333333296,23199.308333333298,0.2755137472319147,131.99308333333408
1227,2015-05-13,63.74166666666664,13263.049999999963,23263.049999999963,0.27475675460151283,132.63050000000072
1228,2015-05-14,63.74166666666664,13326.79166666663,23326.791666666628,0.2740039103499514,133.26791666666736
1229,2015-05-15,63.74166666666664,13390.533333333296,23390.533333333296,0.27325518047025543,133.90533333333408
1230,2015-05-16,0.0,13390.533333333296,23390.533333333296,0.0,133.90533333333408
1231,2015-05-17,0.0,13390.533333333296,23390.533333333296,0.0,133.90533333333408
1232,2015-05-18,31.86666666666664,13422.399999999963,23422.399999999965,0.1362374521886478,134.22400000000079
1233,2015-05-19,31.86666666666664,13454.26666666663,23454.26666666663,0.13605209827629583,134.54266666666746
1234,2015-05-20,31.86666666666664,13486.133333333297,23486.133333333295,0.13586724803447137,134.86133333333413
1235,2015-05-21,31.86666666666664,13517.999999999964,23517.999999999964,0.13568289941299216,135.1800000000008
1236,2015-05-22,31.86666666666664,13549.86666666663,23549.866666666632,0.1354990503727782,135.4986666666675
1237,2015-05-23,0.0,13549.86666666663,23549.866666666632,0.0,135.4986666666675
1238,2015-05-24,0.0,13549.86666666663,23549.866666666632,0.0,135.4986666666675
1239,2015-05-25,0.0,13549.86666666663,23549.866666666632,0.0,135.4986666666675
1240,2015-05-26,31.86666666666664,13581.733333333297,23581.733333333297,0.1353156988857629,135.81733333333418
1241,2015-05-27,31.86666666666664,13613.599999999964,23613.599999999962,0.13513284293491523,136.1360000000008
1242,2015-05-28,31.86666666666664,13645.46666666663,23645.46666666663,0.13495048051406222,136.45466666666746
1243,2015-05-29,31.86666666666664,13677.333333333298,23677.3333333333,0.1347686096277778,136.77333333333414
1244,2015-05-30,0.0,13677.333333333298,23677.3333333333,0.0,136.77333333333414
1245,2015-05-31,0.0,13677.333333333298,23677.3333333333,0.0,136.77333333333414
1246,2015-06-01,64.57254901960783,13741.905882352905,23741.905882352905,0.2727188408869541,137.41905882353018
1247,2015-06-02,64.57254901960783,13806.478431372512,23806.47843137251,0.2719771080703426,138.06478431372625
1248,2015-06-03,64.57254901960783,13871.05098039212,23871.05098039212,0.2712393989970252,138.71050980392235
1249,2015-06-04,64.57254901960783,13935.623529411727,23935.62352941173,0.27050568101358863,139.35623529411845
1250,2015-06-05,64.57254901960783,14000.196078431334,24000.196078431334,0.26977592181904875,140.00196078431452
1251,2015-06-06,0.0,14000.196078431334,24000.196078431334,0.0,140.00196078431452
1252,2015-06-07,0.0,14000.196078431334,24000.196078431334,0.0,140.00196078431452
1253,2015-06-08,64.57254901960783,14064.768627450941,24064.76862745094,0.2690500894600545,140.64768627451062
1254,2015-06-09,64.57254901960783,14129.341176470549,24129.34117647055,0.26832815232618046,141.29341176470672
1255,2015-06-10,64.57254901960783,14193.913725490156,24193.913725490158,0.26761007914537505,141.93913725490282
1256,2015-06-11,64.57254901960783,14258.486274509763,24258.486274509763,0.2668958389794307,142.58486274509886
1257,2015-06-12,64.57254901960783,14323.05882352937,24323.05882352937,0.26618540121960965,143.230588235295
1258,2015-06-13,0.0,14323.05882352937,24323.05882352937,0.0,143.230588235295
1259,2015-06-14,0.0,14323.05882352937,24323.05882352937,0.0,143.230588235295
1260,2015-06-15,32.70588235294116,14355.764705882311,24355.764705882313,0.13446451200991305,143.55764705882441
1261,2015-06-16,32.70588235294116,14388.470588235252,24388.47058823525,0.13428394775483188,143.8847058823538
1262,2015-06-17,32.70588235294116,14421.176470588192,24421.176470588194,0.13410386778711647,144.2117647058833
1263,2015-06-18,32.70588235294116,14453.882352941133,24453.88235294113,0.13392427016087893,144.53882352941264
1264,2015-06-19,32.70588235294116,14486.588235294073,24486.588235294075,0.13374515294095612,144.86588235294207
1265,2015-06-20,0.0,14486.588235294073,24486.588235294075,0.0,144.86588235294207
1266,2015-06-21,0.0,14486.588235294073,24486.588235294075,0.0,144.86588235294207
1267,2015-06-22,32.70588235294116,14519.294117647014,24519.294117647012,0.13356651420224352,145.19294117647146
1268,2015-06-23,32.70588235294116,14551.999999999955,24551.999999999956,0.13338835203011712,145.52000000000095
1269,2015-06-24,32.70588235294116,14584.705882352895,24584.705882352893,0.1332106645199449,145.84705882353032
1270,2015-06-25,32.70588235294116,14617.411764705836,24617.411764705837,0.13303344977748655,146.17411764705977
1271,2015-06-26,32.70588235294116,14650.117647058776,24650.117647058774,0.1328567059183161,146.50117647058912
1272,2015-06-27,0.0,14650.117647058776,24650.117647058774,0.0,146.50117647058912
1273,2015-06-28,0.0,14650.117647058776,24650.117647058774,0.0,146.50117647058912
1274,2015-06-29,32.70588235294116,14682.823529411717,24682.82352941172,0.1326804310682439,146.8282352941186
1275,2015-06-30,32.70588235294116,14715.529411764657,24715.529411764655,0.13250462336273916,147.15529411764794
1276,2015-07-01,54.543720190779,14770.073131955436,24770.073131955436,0.22068602813265503,147.70073131955576
1277,2015-07-02,54.543720190779,14824.616852146215,24824.616852146217,0.2202000773280588,148.2461685214636
1278,2015-07-03,0.0,14824.616852146215,24824.616852146217,0.0,148.2461685214636
1279,2015-07-04,0.0,14824.616852146215,24824.616852146217,0.0,148.2461685214636
1280,2015-07-05,0.0,14824.616852146215,24824.616852146217,0.0,148.2461685214636
1281,2015-07-06,54.543720190779,14879.160572336994,24879.160572336994,0.21971626194932092,148.79160572337136
1282,2015-07-07,54.543720190779,14933.704292527773,24933.70429252777,0.21923456795172047,149.33704292527912
1283,2015-07-08,54.543720190779,14988.248012718552,24988.24801271855,0.21875498141334937,149.8824801271869
1284,2015-07-09,54.543720190779,15042.79173290933,25042.791732909332,0.21827748853389117,150.42791732909473
1285,2015-07-10,54.543720190779,15097.33545310011,25097.33545310011,0.21780207563319998,150.97335453100249
1286,2015-07-11,0.0,15097.33545310011,25097.33545310011,0.0,150.97335453100249
1287,2015-07-12,0.0,15097.33545310011,25097.33545310011,0.0,150.97335453100249
1288,2015-07-13,54.543720190779,15151.879173290889,25151.879173290887,0.217328729150168,151.51879173291024
1289,2015-07-14,54.543720190779,15206.422893481667,25206.422893481667,0.21685743564123783,152.06422893481806
1290,2015-07-15,54.543720190779,15260.966613672446,25260.966613672448,0.2163881817792035,152.60966613672588
1291,2015-07-16,54.543720190779,15315.510333863225,25315.510333863225,0.2159209543519891,153.15510333863367
1292,2015-07-17,54.543720190779,15370.054054054004,25370.054054054002,0.21545574026140546,153.70054054054143
1293,2015-07-18,0.0,15370.054054054004,25370.054054054002,0.0,153.70054054054143
1294,2015-07-19,0.0,15370.054054054004,25370.054054054002,0.0,153.70054054054143
1295,2015-07-20,21.8378378378378,15391.891891891843,25391.891891891843,0.08607722234770243,153.91891891891984
1296,2015-07-21,21.8378378378378,15413.729729729681,25413.729729729683,0.08600319318787797,154.13729729729826
1297,2015-07-22,21.8378378378378,15435.56756756752,25435.56756756752,0.0859292912535059,154.35567567567662
1298,2015-07-23,21.8378378378378,15457.405405405358,25457.405405405356,0.085855516216915,154.574054054055
1299,2015-07-24,21.8378378378378,15479.243243243196,25479.243243243196,0.08578186775154428,154.7924324324334
1300,2015-07-25,0.0,15479.243243243196,25479.243243243196,0.0,154.7924324324334
1301,2015-07-26,0.0,15479.243243243196,25479.243243243196,0.0,154.7924324324334
1302,2015-07-27,21.8378378378378,15501.081081081034,25501.081081081036,0.08570834553192075,155.0108108108118
1303,2015-07-28,21.8378378378378,15522.918918918873,25522.918918918873,0.08563494923372605,155.22918918919015
1304,2015-07-29,21.8378378378378,15544.756756756711,25544.75675675671,0.08556167853375207,155.4475675675685
1305,2015-07-30,21.8378378378378,15566.59459459455,25566.59459459455,0.0854885331098787,155.6659459459469
1306,2015-07-31,21.8378378378378,15588.432432432388,25588.43243243239,0.08541551264107383,155.88432432432526
1307,2015-08-01,0.0,15588.432432432388,25588.43243243239,0.0,155.88432432432526
1308,2015-08-02,0.0,15588.432432432388,25588.43243243239,0.0,155.88432432432526
1309,2015-08-03,-24.51510333863272,15563.917329093756,25563.917329093754,-0.09580541286915434,155.63917329093888
1310,2015-08-04,-24.51510333863272,15539.402225755124,25539.402225755126,-0.09589728766149497,155.3940222575526
1311,2015-08-05,-24.51510333863272,15514.887122416492,25514.88712241649,-0.09598933883391281,155.14887122416621
1312,2015-08-06,-24.51510333863272,15490.37201907786,25490.372019077862,-0.09608156689469016,154.90372019077992
1313,2015-08-07,-24.51510333863272,15465.856915739228,25465.856915739227,-0.09617397235429648,154.65856915739357
1314,2015-08-08,0.0,15465.856915739228,25465.856915739227,0.0,154.65856915739357
1315,2015-08-09,0.0,15465.856915739228,25465.856915739227,0.0,154.65856915739357
1316,2015-08-10,-24.51510333863272,15441.341812400597,25441.3418124006,-0.09626655572495535,154.41341812400728
1317,2015-08-11,-24.51510333863272,15416.826709061965,25416.826709061963,-0.09635931752108862,154.1682670906209
1318,2015-08-12,-24.51510333863272,15392.311605723333,25392.311605723335,-0.09645225825885007,153.9231160572346
1319,2015-08-13,-24.51510333863272,15367.796502384701,25367.7965023847,-0.09654537845664724,153.67796502384823
1320,2015-08-14,-24.51510333863272,15343.281399046069,25343.28139904607,-0.09663867863464182,153.43281399046194
1321,2015-08-15,0.0,15343.281399046069,25343.28139904607,0.0,153.43281399046194
1322,2015-08-16,0.0,15343.281399046069,25343.28139904607,0.0,153.43281399046194
1323,2015-08-17,-24.51510333863272,15318.766295707437,25318.766295707435,-0.09673215931523815,153.1876629570756
1324,2015-08-18,-24.51510333863272,15294.251192368805,25294.251192368807,-0.09682582102266135,152.9425119236893
1325,2015-08-19,-24.51510333863272,15269.736089030173,25269.73608903017,-0.09691966428336807,152.69736089030297
1326,2015-08-20,-24.51510333863272,15245.220985691542,25245.220985691543,-0.09701368962563572,152.45220985691668
1327,2015-08-21,-24.51510333863272,15220.70588235291,25220.705882352908,-0.0971078975800177,152.20705882353033
1328,2015-08-22,0.0,15220.70588235291,25220.705882352908,0.0,152.20705882353033
1329,2015-08-23,0.0,15220.70588235291,25220.705882352908,0.0,152.20705882353033
1330,2015-08-24,-46.35294117647056,15174.35294117644,25174.35294117644,-0.18378923013769866,151.74352941176562
1331,2015-08-25,-46.35294117647056,15127.999999999969,25127.99999999997,-0.1841276369040301,151.28000000000094
1332,2015-08-26,-46.35294117647056,15081.647058823499,25081.6470588235,-0.18446729216997637,150.81647058823623
1333,2015-08-27,-46.35294117647056,15035.294117647029,25035.294117647027,-0.18480820285750044,150.35294117647146
1334,2015-08-28,-46.35294117647056,14988.941176470558,24988.94117647056,-0.1851503759398465,149.88941176470675
1335,2015-08-29,0.0,14988.941176470558,24988.94117647056,0.0,149.88941176470675
1336,2015-08-30,0.0,14988.941176470558,24988.94117647056,0.0,149.88941176470675
1337,2015-08-31,-46.35294117647056,14942.588235294088,24942.58823529409,-0.1854938184420285,149.4258823529421
1338,2015-09-01,-5.3832442067735995,14937.204991087314,24937.204991087314,-0.021582540496578595,149.37204991087435
1339,2015-09-02,-5.3832442067735995,14931.82174688054,24931.821746880538,-0.02158719956265598,149.31821746880658
1340,2015-09-03,-5.3832442067735995,14926.438502673765,24926.438502673765,-0.02159186064069063,149.26438502673886
1341,2015-09-04,-5.3832442067735995,14921.055258466991,24921.055258466993,-0.021596523732003714,149.21055258467115
1342,2015-09-05,0.0,14921.055258466991,24921.055258466993,0.0,149.21055258467115
1343,2015-09-06,0.0,14921.055258466991,24921.055258466993,0.0,149.21055258467115
1344,2015-09-07,0.0,14921.055258466991,24921.055258466993,0.0,149.21055258467115
1345,2015-09-08,-5.3832442067735995,14915.672014260217,24915.672014260217,-0.02160118883788309,149.1567201426034
1346,2015-09-09,-5.3832442067735995,14910.288770053443,24910.28877005344,-0.02160585595963882,149.10288770053563
1347,2015-09-10,-5.3832442067735995,14904.905525846669,24904.90552584667,-0.02161052509854766,149.04905525846792
1348,2015-09-11,-5.3832442067735995,14899.522281639895,24899.522281639896,-0.021615196255952984,148.9952228164002
1349,2015-09-12,0.0,14899.522281639895,24899.522281639896,0.0,148.9952228164002
1350,2015-09-13,0.0,14899.522281639895,24899.522281639896,0.0,148.9952228164002
1351,2015-09-14,-5.3832442067735995,14894.13903743312,24894.13903743312,-0.021619869433175953,148.94139037433246
1352,2015-09-15,-5.3832442067735995,14888.755793226346,24888.755793226344,-0.021624544631493325,148.88755793226468
1353,2015-09-16,-5.3832442067735995,14883.372549019572,24883.372549019572,-0.021629221852215164,148.83372549019697
1354,2015-09-17,-5.3832442067735995,14877.989304812798,24877.9893048128,-0.021633901096673736,148.77989304812925
1355,2015-09-18,-5.3832442067735995,14872.606060606024,24872.606060606024,-0.02163858236620131,148.7260606060615
1356,2015-09-19,0.0,14872.606060606024,24872.606060606024,0.0,148.7260606060615
1357,2015-09-20,0.0,14872.606060606024,24872.606060606024,0.0,148.7260606060615
1358,2015-09-21,40.96969696969696,14913.57575757572,24913.57575757572,0.16471815164791348,149.1357575757585
1359,2015-09-22,40.96969696969696,14954.545454545416,24954.545454545416,0.16444727713258445,149.5454545454555
1360,2015-09-23,40.96969696969696,14995.515151515112,24995.515151515112,0.1641772920461415,149.95515151515244
1361,2015-09-24,40.96969696969696,15036.484848484808,25036.484848484808,0.1639081920150387,150.3648484848494
1362,2015-09-25,40.96969696969696,15077.454545454504,25077.454545454504,0.163639972694396,150.77454545454637
1363,2015-09-26,0.0,15077.454545454504,25077.454545454504,0.0,150.77454545454637
1364,2015-09-27,0.0,15077.454545454504,25077.454545454504,0.0,150.77454545454637
1365,2015-09-28,40.96969696969696,15118.4242424242,25118.4242424242,0.1633726297676441,151.18424242424334
1366,2015-09-29,40.96969696969696,15159.393939393896,25159.393939393896,0.16310615894645775,151.59393939394027
1367,2015-09-30,40.96969696969696,15200.363636363592,25200.363636363592,0.16284055597042268,152.00363636363727
1368,2015-10-01,59.84469696969696,15260.208333333288,25260.20833333329,0.2374755294536346,152.60208333333424
1369,2015-10-02,59.84469696969696,15320.053030302985,25320.053030302985,0.23691291924432534,153.20053030303123
1370,2015-10-03,0.0,15320.053030302985,25320.053030302985,0.0,153.20053030303123
1371,2015-10-04,0.0,15320.053030302985,25320.053030302985,0.0,153.20053030303123
1372,2015-10-05,59.84469696969696,15379.89772727268,25379.89772727268,0.23635296852686505,153.79897727272822
1373,2015-10-06,59.84469696969696,15439.742424242377,25439.742424242377,0.23579565848836914,154.39742424242522
1374,2015-10-07,59.84469696969696,15499.587121212073,25499.587121212073,0.235240970492967,154.9958712121222
1375,2015-10-08,59.84469696969696,15559.431818181769,25559.43181818177,0.23468888607969252,155.59431818181918
1376,2015-10-09,59.84469696969696,15619.276515151465,25619.276515151465,0.23413938696057457,156.1927651515161
1377,2015-10-10,0.0,15619.276515151465,25619.276515151465,0.0,156.1927651515161
1378,2015-10-11,0.0,15619.276515151465,25619.276515151465,0.0,156.1927651515161
1379,2015-10-12,59.84469696969696,15679.121212121161,25679.12121212116,0.23359245501839432,156.79121212121308
1380,2015-10-13,59.84469696969696,15738.965909090857,25738.965909090857,0.23304807230493108,157.38965909091002
1381,2015-10-14,59.84469696969696,15798.810606060553,25798.810606060553,0.23250622103880847,157.98810606060698
1382,2015-10-15,59.84469696969696,15858.65530303025,25858.65530303025,0.23196688360369588,158.58655303030397
1383,2015-10-16,59.84469696969696,15918.499999999945,25918.499999999945,0.23143004254626565,159.18500000000094
1384,2015-10-17,0.0,15918.499999999945,25918.499999999945,0.0,159.18500000000094
1385,2015-10-18,0.0,15918.499999999945,25918.499999999945,0.0,159.18500000000094
1386,2015-10-19,18.875,15937.374999999945,25937.374999999945,0.07282443042613274,159.37375000000088
1387,2015-10-20,18.875,15956.249999999945,25956.249999999945,0.07277143504305084,159.56250000000085
1388,2015-10-21,18.875,15975.124999999945,25975.124999999945,0.07271851673489316,159.75125000000085
1389,2015-10-22,18.875,15993.999999999945,25993.999999999945,0.07266567533361634,159.94000000000085
1390,2015-10-23,18.875,16012.874999999945,26012.874999999945,0.07261291067168774,160.12875000000088
1391,2015-10-24,0.0,16012.874999999945,26012.874999999945,0.0,160.12875000000088
1392,2015-10-25,0.0,16012.874999999945,26012.874999999945,0.0,160.12875000000088
1393,2015-10-26,18.875,16031.749999999945,26031.749999999945,0.07256022258208539,160.31750000000088
1394,2015-10-27,18.875,16050.624999999945,26050.624999999945,0.07250761089823143,160.50625000000088
