,date,equity,Daily PnL(%),Cumulative PnL(%)
67,2012-03-09,137.57001,0.3867630171309866,9.61753784860553
68,2012-03-10,137.57001,0.0,9.61753784860553
69,2012-03-11,137.57001,0.0,9.61753784860553
70,2012-03-12,137.58,0.007261757122800638,9.62549800796808
71,2012-03-13,140.062,1.8040412850705012,11.603187250995962
72,2012-03-14,139.91,-0.10852336822265718,11.482071713147345
73,2012-03-15,140.72,0.578943606604243,12.127490039840572
74,2012-03-16,140.3,-0.2984650369527997,11.792828685258904
75,2012-03-17,140.3,0.0,11.792828685258904
76,2012-03-18,140.3,0.0,11.792828685258904
77,2012-03-19,140.85001,0.39202423378472684,12.23108366533856
78,2012-03-20,140.44,-0.29109689094093394,11.904382470119446
79,2012-03-21,140.21001,-0.16376388493305472,11.721123505976028
80,2012-03-22,139.2,-0.7203551301365851,10.91633466135451
81,2012-03-23,139.64999,0.3232686781609262,11.274892430278815
82,2012-03-24,139.64999,0.0,11.274892430278815
83,2012-03-25,139.64999,0.0,11.274892430278815
84,2012-03-26,141.61,1.4035160331912655,12.836653386454122
85,2012-03-27,141.17,-0.3107125203022587,12.486055776892346
86,2012-03-28,140.47,-0.49585606006941063,11.928286852589576
87,2012-03-29,140.23,-0.17085498682993805,11.737051792828602
88,2012-03-30,140.81,0.41360621835557776,12.19920318725094
89,2012-03-31,140.81,0.0,12.19920318725094
90,2012-04-01,140.81,0.0,12.19920318725094
91,2012-04-02,141.84,0.7314821390526305,13.019920318725053
92,2012-04-03,141.25999,-0.40891849971800287,12.557760956175246
93,2012-04-04,139.86,-0.9910732685171286,11.442231075697173
94,2012-04-05,139.78999,-0.05005720005721859,11.38644621513938
95,2012-04-06,139.78999,0.0,11.38644621513938
96,2012-04-07,139.78999,0.0,11.38644621513938
97,2012-04-08,139.78999,0.0,11.38644621513938
98,2012-04-09,138.22,-1.1231061680453625,10.135458167330613
99,2012-04-10,135.89999,-1.678490811749378,8.286844621513879
100,2012-04-11,137.0,0.8094261081255327,9.163346613545741
101,2012-04-12,138.78999,1.3065620437956227,10.589633466135396
102,2012-04-13,137.14,-1.1888393392059493,9.274900398406306
103,2012-04-14,137.14,0.0,9.274900398406306
104,2012-04-15,137.14,0.0,9.274900398406306
105,2012-04-16,137.05,-0.06562636721596515,9.20318725099596
106,2012-04-17,139.082,1.4826705581904243,10.822310756972042
107,2012-04-18,138.61,-0.3393681425346018,10.446215139442172
108,2012-04-19,137.72,-0.642089315345229,9.737051792828598
109,2012-04-20,137.95,0.16700551844321954,9.92031872509951
110,2012-04-21,137.95,0.0,9.92031872509951
111,2012-04-22,137.95,0.0,9.92031872509951
112,2012-04-23,136.78999,-0.8408916274012301,8.996007968127406
113,2012-04-24,137.31,0.380152085689911,9.410358565736976
114,2012-04-25,139.19,1.3691646638992028,10.908366533864466
115,2012-04-26,140.16,0.6968891443350778,11.68127490039832
116,2012-04-27,140.39,0.16409817351596967,11.864541832669229
117,2012-04-28,140.39,0.0,11.864541832669229
118,2012-04-29,140.39,0.0,11.864541832669229
119,2012-04-30,139.87,-0.37039675190538857,11.450199203187172
120,2012-05-01,140.74001,0.6220132980624848,12.143434262948126
121,2012-05-02,140.325,-0.2948770573485304,11.812749003983969
122,2012-05-03,139.25,-0.766078745768739,10.956175298804705
123,2012-05-04,137.0,-1.6157989228007152,9.163346613545741
124,2012-05-05,137.0,0.0,9.163346613545741
125,2012-05-06,137.0,0.0,9.163346613545741
126,2012-05-07,137.10001,0.07299999999998974,9.243035856573623
127,2012-05-08,136.55,-0.4011742960485454,8.804780876493945
128,2012-05-09,135.74001,-0.5931819846210162,8.15937051792821
129,2012-05-10,136.02,0.20626932324523395,8.382470119521845
130,2012-05-11,135.61,-0.3014262608439955,8.055776892430199
131,2012-05-12,135.61,0.0,8.055776892430199
132,2012-05-13,135.61,0.0,8.055776892430199
133,2012-05-14,134.11,-1.1061131185015838,6.860557768924225
134,2012-05-15,133.34,-0.5741555439564561,6.2470119521911505
135,2012-05-16,132.82899,-0.3832383380830917,5.83983266932262
136,2012-05-17,130.86,-1.4823495985326618,4.270916334661279
137,2012-05-18,129.74001,-0.8558688674919823,3.3784940239043104
138,2012-05-19,129.74001,0.0,3.3784940239043104
139,2012-05-20,129.74001,0.0,3.3784940239043104
140,2012-05-21,131.97,1.71881441969981,5.155378486055695
141,2012-05-22,132.2,0.17428203379554752,5.338645418326604
142,2012-05-23,132.27,0.052950075642987926,5.394422310756908
143,2012-05-24,132.53,0.19656762682391804,5.601593625497947
144,2012-05-25,132.10001,-0.32444729495209046,5.258972111553728
145,2012-05-26,132.10001,0.0,5.258972111553728
146,2012-05-27,132.10001,0.0,5.258972111553728
147,2012-05-28,132.10001,0.0,5.258972111553728
148,2012-05-29,133.7,1.2111959719003806,6.533864541832601
149,2012-05-30,131.75999,-1.451017202692595,4.988039840637382
150,2012-05-31,131.47,-0.22008957347370295,4.756972111553726
151,2012-06-01,128.16,-2.5176846428843103,2.1195219123505415
152,2012-06-02,128.16,0.0,2.1195219123505415
153,2012-06-03,128.16,0.0,2.1195219123505415
154,2012-06-04,128.10001,-0.04680867665418642,2.0717211155377946
155,2012-06-05,129.07001,0.7572208620436394,2.844629482071648
156,2012-06-06,131.97,2.2468348766688795,5.155378486055717
157,2012-06-07,132.05,0.060619837841935365,5.219123505976042
158,2012-06-08,133.10001,0.7951609238924462,6.055784860557689
159,2012-06-09,133.10001,0.0,6.055784860557689
160,2012-06-10,133.10001,0.0,6.055784860557689
161,2012-06-11,131.41499,-1.2659803707002037,4.713139442230996
162,2012-06-12,132.92,1.1452346494110088,5.912350597609484
163,2012-06-13,132.07001,-0.6394748721035182,5.235067729083598
164,2012-06-14,133.47,1.0600362640996286,6.350597609561692
165,2012-06-15,134.14,0.5019854648984801,6.884462151394355
166,2012-06-16,134.14,0.0,6.884462151394355
167,2012-06-17,134.14,0.0,6.884462151394355
168,2012-06-18,134.39999,0.19381988966753472,7.091625498007925
169,2012-06-19,135.7,0.967269417207528,8.127490039840568
170,2012-06-20,135.48,-0.16212232866616993,7.952191235059702
171,2012-06-21,132.44,-2.2438736344847943,5.529880478087601
172,2012-06-22,133.46001,0.7701676230746024,6.342637450199162
173,2012-06-23,133.46001,0.0,6.342637450199162
174,2012-06-24,133.46001,0.0,6.342637450199162
175,2012-06-25,131.32001,-1.6034765769911252,4.6374581673306325
176,2012-06-26,131.98,0.5025814420818175,5.163346613545761
177,2012-06-27,133.173,0.9039248370965369,6.113944223107515
178,2012-06-28,132.78999,-0.28760334301999313,5.808756972111495
179,2012-06-29,136.105,2.496430642098857,8.450199203187193
180,2012-06-30,136.105,0.0,8.450199203187193
181,2012-07-01,136.105,0.0,8.450199203187193
182,2012-07-02,136.50999,0.2975570331729127,8.772900398406303
183,2012-07-03,137.412,0.6607648275412048,9.491633466135397
184,2012-07-04,137.412,0.0,9.491633466135397
185,2012-07-05,136.78999,-0.45266061188252715,8.996007968127406
186,2012-07-06,135.49001,-0.9503473170807131,7.960167330677237
187,2012-07-07,135.49001,0.0,7.960167330677237
188,2012-07-08,135.49001,0.0,7.960167330677237
189,2012-07-09,135.32001,-0.12547050516862335,7.824709163346544
190,2012-07-10,134.14,-0.8720144197447266,6.884462151394355
191,2012-07-11,134.16,0.014909795735795761,6.900398406374442
192,2012-07-12,133.50999,-0.48450357781754105,6.3824621513943525
193,2012-07-13,135.75,1.677784561290152,8.167330677290785
194,2012-07-14,135.75,0.0,8.167330677290785
195,2012-07-15,135.75,0.0,8.167330677290785
196,2012-07-16,135.42999,-0.23573480662982815,7.9123426294820165
197,2012-07-17,136.36,0.6867090516657459,8.65338645418323
198,2012-07-18,137.37,0.7406864183044704,9.458167330677236
199,2012-07-19,137.73,0.26206595326490056,9.745019920318665
200,2012-07-20,136.47,-0.9148333696362365,8.741035856573664
201,2012-07-21,136.47,0.0,8.741035856573664
202,2012-07-22,136.47,0.0,8.741035856573664
203,2012-07-23,135.09,-1.011211255220923,7.641434262948166
204,2012-07-24,133.925,-0.8623880376045556,6.713147410358533
205,2012-07-25,133.96001,0.02614149710657987,6.741043824701154
206,2012-07-26,136.17,1.6497386048269114,8.501992031872451
207,2012-07-27,138.675,1.8396122493941514,10.498007968127453
208,2012-07-28,138.675,0.0,10.498007968127453
209,2012-07-29,138.675,0.0,10.498007968127453
210,2012-07-30,138.67999,0.003598341445831821,10.501984063744985
211,2012-07-31,137.71001,-0.699437604516695,9.729091633466114
212,2012-08-01,137.59,-0.08714689658363417,9.633466135458146
213,2012-08-02,136.64,-0.6904571553165373,8.876494023904336
214,2012-08-03,139.349,1.9825819672131262,11.035059760956134
215,2012-08-04,139.349,0.0,11.035059760956134
216,2012-08-05,139.349,0.0,11.035059760956134
217,2012-08-06,139.62,0.19447574076600915,11.250996015936243
218,2012-08-07,140.32001,0.5013679988540298,11.808772908366528
219,2012-08-08,140.49001,0.1211516447297889,11.944231075697198
220,2012-08-09,140.61,0.08540820802844795,12.039840637450183
221,2012-08-10,140.84,0.1635730033425764,12.223107569721092
222,2012-08-11,140.84,0.0,12.223107569721092
223,2012-08-12,140.84,0.0,12.223107569721092
224,2012-08-13,140.77,-0.04970178926441138,12.16733067729081
225,2012-08-14,140.78999,0.014200468849878689,12.183258964143384
226,2012-08-15,140.95,0.11365154582367865,12.310756972111502
227,2012-08-16,141.99001,0.737857396239816,13.13945019920315
228,2012-08-17,142.17999,0.13379814537655133,13.290828685258905
229,2012-08-18,142.17999,0.0,13.290828685258905
230,2012-08-19,142.17999,0.0,13.290828685258905
231,2012-08-20,142.19,0.007040371855415728,13.298804780876438
232,2012-08-21,141.75999,-0.3024192981222362,12.956167330677237
233,2012-08-22,141.82001,0.04233916777223179,13.003992031872457
234,2012-08-23,140.66499,-0.8144266806919598,12.083657370517864
235,2012-08-24,141.50999,0.6007180606915741,12.75696414342622
236,2012-08-25,141.50999,0.0,12.75696414342622
237,2012-08-26,141.50999,0.0,12.75696414342622
238,2012-08-27,141.53999,0.02119991669846666,12.780868525896349
239,2012-08-28,141.39999,-0.09891197533643536,12.669314741035787
240,2012-08-29,141.50999,0.07779349913672462,12.756964143426197
241,2012-08-30,140.49001,-0.7207830344698407,11.944231075697132
242,2012-08-31,141.16,0.47689511873476587,12.478087649402303
243,2012-09-01,141.16,0.0,12.478087649402303
244,2012-09-02,141.16,0.0,12.478087649402303
245,2012-09-03,141.16,0.0,12.478087649402303
246,2012-09-04,141.03,-0.09209407764239064,12.374501992031783
247,2012-09-05,140.91,-0.0850882790895624,12.278884462151307
248,2012-09-06,143.77,2.029664324746294,14.557768924302694
249,2012-09-07,144.33,0.38951102455311304,15.003984063744923
250,2012-09-08,144.33,0.0,15.003984063744923
251,2012-09-09,144.33,0.0,15.003984063744923
252,2012-09-10,143.50999,-0.5681493798933124,14.350589641434164
253,2012-09-11,143.91,0.2787332087473615,14.669322709163257
254,2012-09-12,144.39,0.33354179695641584,15.051792828685162
255,2012-09-13,146.59,1.523651222383826,16.80478087649393
256,2012-09-14,147.24001,0.44342042431271267,17.32271713147402
257,2012-09-15,147.24001,0.0,17.32271713147402
258,2012-09-16,147.24001,0.0,17.32271713147402
259,2012-09-17,146.74001,-0.33958161236201656,16.924310756972027
260,2012-09-18,146.62,-0.08178410237262845,16.82868525896406
261,2012-09-19,146.7,0.054562815441272505,16.892430278884362
262,2012-09-20,146.71001,0.006823449216097899,16.900406374501898
263,2012-09-21,145.87,-0.5725648849727483,16.23107569721105
264,2012-09-22,145.87,0.0,16.23107569721105
265,2012-09-23,145.87,0.0,16.23107569721105
266,2012-09-24,145.645,-0.15424693219989738,16.051792828685162
267,2012-09-25,144.10001,-1.0607916509320692,14.820725099601484
268,2012-09-26,143.295,-0.5586467343062673,14.179282868525789
269,2012-09-27,144.64,0.9386231201367723,15.250996015936135
270,2012-09-28,143.97,-0.46321902654866687,14.717131474103473
271,2012-09-29,143.97,0.0,14.717131474103473
272,2012-09-30,143.97,0.0,14.717131474103473
273,2012-10-01,144.345,0.26047093144405675,15.015936254979966
274,2012-10-02,144.5,0.10738162042329691,15.139442231075595
275,2012-10-03,145.09,0.4083044982698958,15.609561752987954
276,2012-10-04,146.125,0.7133503342752645,16.434262948207067
277,2012-10-05,146.14,0.010265183917868015,16.44621513944211
278,2012-10-06,146.14,0.0,16.44621513944211
279,2012-10-07,146.14,0.0,16.44621513944211
280,2012-10-08,145.642,-0.3407691254960876,16.04940239043815
281,2012-10-09,144.2,-0.990099009900991,14.900398406374403
282,2012-10-10,143.28,-0.6380027739250949,14.167330677290746
283,2012-10-11,143.36,0.05583472920156485,14.231075697211072
284,2012-10-12,142.89,-0.3278459821428714,13.856573705179187
285,2012-10-13,142.89,0.0,13.856573705179187
286,2012-10-14,142.89,0.0,13.856573705179187
287,2012-10-15,144.08,0.832808454055578,14.80478087649395
288,2012-10-16,145.53999,1.0133189894502959,15.96811952191226
289,2012-10-17,146.2,0.45349048052016894,16.494023904382395
290,2012-10-18,145.82001,-0.2599110807113503,16.19124302788837
291,2012-10-19,143.3896,-1.6667191286024452,14.2546613545816
292,2012-10-20,143.3896,0.0,14.2546613545816
293,2012-10-21,143.3896,0.0,14.2546613545816
294,2012-10-22,143.41,0.014226973225395234,14.270916334661287
295,2012-10-23,141.42,-1.3876298723938474,12.685258964143342
296,2012-10-24,141.02,-0.282845424975231,12.366533864541761
297,2012-10-25,141.42999,0.2907318110906276,12.693219123505916
298,2012-10-26,141.35001,-0.05655094792837989,12.629490039840574
299,2012-10-27,141.35001,0.0,12.629490039840574
300,2012-10-28,141.35001,0.0,12.629490039840574
301,2012-10-29,141.35001,0.0,12.629490039840574
302,2012-10-30,141.35001,0.0,12.629490039840574
303,2012-10-31,141.35001,0.0,12.629490039840574
304,2012-11-01,142.83,1.0470391901634901,13.808764940238994
305,2012-11-02,141.56,-0.8891689420990057,12.796812749003927
306,2012-11-03,141.56,0.0,12.796812749003927
307,2012-11-04,141.56,0.0,12.796812749003927
308,2012-11-05,141.8486,0.20387115004238954,13.02677290836649
309,2012-11-06,142.96001,0.7835184837918785,13.912358565737005
310,2012-11-07,139.72,-2.2663750513168046,11.330677290836611
311,2012-11-08,138.03999,-1.2024119667907285,9.99202390438243
312,2012-11-09,138.16,0.08693857482893197,10.087649402390397
313,2012-11-10,138.16,0.0,10.087649402390397
314,2012-11-11,138.16,0.0,10.087649402390397
315,2012-11-12,138.265,0.07599884192239781,10.171314741035808
316,2012-11-13,137.78999,-0.34355042852493023,9.792820717131434
317,2012-11-14,135.9299,-1.3499456673158772,8.310677290836633
318,2012-11-15,135.7,-0.16913129488067558,8.127490039840612
319,2012-11-16,136.37,0.4937361827560993,8.661354581673297
320,2012-11-17,136.37,0.0,8.661354581673297
321,2012-11-18,136.37,0.0,8.661354581673297
322,2012-11-19,139.13,2.0239055510742787,10.860557768924295
323,2012-11-20,139.19,0.043125134766053286,10.908366533864534
324,2012-11-21,139.45,0.1867950283784614,11.11553784860555
325,2012-11-22,139.45,0.0,11.11553784860555
326,2012-11-23,141.35001,1.3625026891358916,12.629490039840618
327,2012-11-24,141.35001,0.0,12.629490039840618
328,2012-11-25,141.35001,0.0,12.629490039840618
329,2012-11-26,141.05,-0.21224618236672654,12.390438247011936
330,2012-11-27,140.33,-0.5104572846508337,11.816733067729057
331,2012-11-28,141.46001,0.8052519062210495,12.717139442231051
332,2012-11-29,142.12,0.46655588388548885,13.243027888446202
333,2012-11-30,142.155,0.024627075710670354,13.270916334661354
334,2012-12-01,142.155,0.0,13.270916334661354
335,2012-12-02,142.155,0.0,13.270916334661354
336,2012-12-03,141.45,-0.49593753297457743,12.70916334661354
337,2012-12-04,141.25,-0.14139271827500188,12.549800796812761
338,2012-12-05,141.5,0.1769911504424737,12.749003984063755
339,2012-12-06,141.98,0.3392226148409838,13.13147410358566
340,2012-12-07,142.41499,0.30637413720242535,13.478079681274902
341,2012-12-08,142.41499,0.0,13.478079681274902
342,2012-12-09,142.41499,0.0,13.478079681274902
343,2012-12-10,142.47301,0.040740093441016256,13.524310756972113
344,2012-12-11,143.44,0.6787180252596725,14.294820717131484
345,2012-12-12,143.50999,0.04879392080312517,14.350589641434276
346,2012-12-13,142.63,-0.6131907611449106,13.649402390438281
347,2012-12-14,142.1051,-0.3680151440790924,13.231155378486093
348,2012-12-15,142.1051,0.0,13.231155378486093
349,2012-12-16,142.1051,0.0,13.231155378486093
350,2012-12-17,143.77,1.1715976414639728,14.557768924302849
351,2012-12-18,145.37,1.1128886415803008,15.832669322709215
352,2012-12-19,144.28999,-0.7429387081241079,14.972103585657415
353,2012-12-20,145.12,0.5752374090538304,15.63346613545824
354,2012-12-21,142.78999,-1.6055746968026585,13.776884462151461
355,2012-12-22,142.78999,0.0,13.776884462151461
356,2012-12-23,142.78999,0.0,13.776884462151461
357,2012-12-24,142.35001,-0.3081308430653906,13.42630278884469
358,2012-12-25,142.35001,0.0,13.42630278884469
359,2012-12-26,141.75,-0.42150330723544904,12.948207171314818
360,2012-12-27,141.5616,-0.1329100529100513,12.798087649402468
361,2012-12-28,140.03,-1.0819318233193154,11.577689243027978
362,2012-12-29,140.03,0.0,11.577689243027978
363,2012-12-30,140.03,0.0,11.577689243027978
364,2012-12-31,142.41,1.699635792330212,13.47410358565746
365,2013-01-01,142.41,0.0,13.47410358565746
366,2013-01-02,146.06,2.563022259672776,16.382470119522008
367,2013-01-03,145.7341,-0.22312748185676634,16.122788844621617
368,2013-01-04,146.37,0.4363426267428139,16.62948207171324
369,2013-01-05,146.37,0.0,16.62948207171324
370,2013-01-06,146.37,0.0,16.62948207171324
371,2013-01-07,145.9695,-0.27362164377945364,16.310358565737147
372,2013-01-08,145.54961,-0.2876559829279479,15.975784860557862
373,2013-01-09,145.92,0.25447680691139674,16.270916334661443
374,2013-01-10,147.08,0.7949561403508998,17.1952191235061
375,2013-01-11,147.07001,-0.006792221920060015,17.187258964143524
376,2013-01-12,147.07001,0.0,17.187258964143524
377,2013-01-13,147.07001,0.0,17.187258964143524
378,2013-01-14,146.97,-0.06800162725221215,17.107569721115645
379,2013-01-15,147.07001,0.06804790093215551,17.187258964143524
380,2013-01-16,147.05,-0.013605765036650563,17.17131474103597
381,2013-01-17,148.0,0.6460387623257402,17.928286852589757
382,2013-01-18,148.33,0.22297297297297902,18.19123505976108
383,2013-01-19,148.33,0.0,18.19123505976108
384,2013-01-20,148.33,0.0,18.19123505976108
385,2013-01-21,148.33,0.0,18.19123505976108
386,2013-01-22,149.13,0.5393379626508432,18.828685258964263
387,2013-01-23,149.37,0.16093341380005732,19.019920318725237
388,2013-01-24,149.41,0.026779139050669976,19.051792828685386
389,2013-01-25,150.25,0.5622113647011595,19.721115537848743
390,2013-01-26,150.25,0.0,19.721115537848743
391,2013-01-27,150.25,0.0,19.721115537848743
392,2013-01-28,150.07001,-0.11979367720466039,19.57769721115552
393,2013-01-29,150.66,0.39314317364276263,20.047808764940388
394,2013-01-30,150.07001,-0.3916036107792342,19.57769721115554
395,2013-01-31,149.7,-0.24655825637648343,19.282868525896557
396,2013-02-01,151.24001,1.028730794923205,20.509968127490218
397,2013-02-02,151.24001,0.0,20.509968127490218
398,2013-02-03,151.24001,0.0,20.509968127490218
399,2013-02-04,149.535,-1.1273538000956318,19.15139442231093
400,2013-02-05,151.05,1.0131407362824918,20.358565737051993
401,2013-02-06,151.16,0.0728235683548295,20.4462151394424
402,2013-02-07,150.96001,-0.13230351944958363,20.286860557769092
403,2013-02-08,151.8,0.5564321306020137,20.956175298804958
404,2013-02-09,151.8,0.0,20.956175298804958
405,2013-02-10,151.8,0.0,20.956175298804958
406,2013-02-11,151.77,-0.019762845849802257,20.93227091633483
407,2013-02-12,152.02,0.1647229360216107,21.131474103585823
408,2013-02-13,152.151,0.08617287199053081,21.235856573705348
409,2013-02-14,152.28999,0.0913500404203571,21.34660557768939
410,2013-02-15,152.11,-0.11818898930913146,21.20318725099619
411,2013-02-16,152.11,0.0,21.20318725099619
412,2013-02-17,152.11,0.0,21.20318725099619
413,2013-02-18,152.11,0.0,21.20318725099619
414,2013-02-19,153.25,0.7494576293471722,22.111553784860718
415,2013-02-20,151.34,-1.2463295269168007,20.589641434263118
416,2013-02-21,150.42,-0.6079027355623157,19.856573705179436
417,2013-02-22,151.89,0.9772636617471075,21.027888446215304
418,2013-02-23,151.89,0.0,21.027888446215304
419,2013-02-24,151.89,0.0,21.027888446215304
420,2013-02-25,149.0,-1.9026927381657677,18.725099601593808
421,2013-02-26,150.02,0.6845637583892783,19.5378486055779
422,2013-02-27,151.91,1.2598320223970116,21.043824701195433
423,2013-02-28,151.61,-0.19748535316962412,20.804780876494267
424,2013-03-01,152.11,0.3297935492381665,21.203187250996237
425,2013-03-02,152.11,0.0,21.203187250996237
426,2013-03-03,152.11,0.0,21.203187250996237
427,2013-03-04,152.92,0.5325093682203574,21.84860557768946
428,2013-03-05,154.28999,0.8958867381637425,22.940231075697426
429,2013-03-06,154.5,0.1361138204753365,23.107569721115762
430,2013-03-07,154.776,0.1786407766990461,23.327490039840892
431,2013-03-08,155.44,0.4290070812012159,23.856573705179528
432,2013-03-09,155.44,0.0,23.856573705179528
433,2013-03-10,155.44,0.0,23.856573705179528
434,2013-03-11,156.03,0.37956767884714804,24.326693227091887
435,2013-03-12,155.67999,-0.22432224572197512,24.047800796813014
436,2013-03-13,155.905,0.14453366807127832,24.22709163346639
437,2013-03-14,156.73,0.5291684038356559,24.884462151394658
438,2013-03-15,155.83,-0.5742359471702763,24.167330677291087
439,2013-03-16,155.83,0.0,24.167330677291087
440,2013-03-17,155.83,0.0,24.167330677291087
441,2013-03-18,154.97,-0.5518834627478708,23.482071713147647
442,2013-03-19,154.61,-0.2323030263921999,23.195219123506217
443,2013-03-20,155.69,0.6985317896643028,24.0557768924305
444,2013-03-21,154.35899,-0.8549103988695461,22.995211155378705
445,2013-03-22,155.60001,0.8039829750116967,23.984071713147625
446,2013-03-23,155.60001,0.0,23.984071713147625
447,2013-03-24,155.60001,0.0,23.984071713147625
448,2013-03-25,154.95,-0.4177441890909961,23.466135458167535
449,2013-03-26,156.19,0.800258147789612,24.45418326693247
450,2013-03-27,156.19,0.0,24.45418326693247
451,2013-03-28,156.67,0.3073180101158757,24.836653386454376
452,2013-03-29,156.67,0.0,24.836653386454376
453,2013-03-30,156.67,0.0,24.836653386454376
454,2013-03-31,156.67,0.0,24.836653386454376
455,2013-04-01,156.05,-0.39573626093060144,24.34262948207193
456,2013-04-02,156.82001,0.4934380006408112,24.956183266932474
457,2013-04-03,155.23,-1.0139076001844494,23.68924302788864
458,2013-04-04,155.86,0.405849384783874,24.19123505976115
459,2013-04-05,155.158,-0.45040420890544164,23.631872509960328
460,2013-04-06,155.158,0.0,23.631872509960328
461,2013-04-07,155.158,0.0,23.631872509960328
462,2013-04-08,156.21001,0.6780249809871464,24.47012749004005
463,2013-04-09,156.75,0.34568207248688587,24.90039840637468
464,2013-04-10,158.67,1.2248803827751065,26.43027888446232
465,2013-04-11,159.19,0.3277242074746445,26.8446215139444
466,2013-04-12,158.8,-0.24499026320747852,26.533864541832862
467,2013-04-13,158.8,0.0,26.533864541832862
468,2013-04-14,158.8,0.0,26.533864541832862
469,2013-04-15,155.118,-2.3186397984886753,23.600000000000176
470,2013-04-16,157.41,1.477584806405452,25.42629482071732
471,2013-04-17,155.11,-1.4611524045486157,23.593625498008166
472,2013-04-18,154.14,-0.625362645864247,22.820717131474268
473,2013-04-19,155.48,0.8693395614376653,23.888446215139613
474,2013-04-20,155.48,0.0,23.888446215139613
475,2013-04-21,155.48,0.0,23.888446215139613
476,2013-04-22,156.17,0.4437869822485174,24.438247011952363
477,2013-04-23,157.78,1.030927835051565,25.721115537848792
478,2013-04-24,157.88,0.06337938902267748,25.800796812749184
479,2013-04-25,158.52,0.4053711679756766,26.310756972111736
