,date,Daily PnL(%),Growth Factor,equity,Cumulative PnL(%)
58,2012-02-29,1.563388288800449,1.0156338828880045,1.3668706962509565,36.687069625095646
59,2012-03-01,1.9451441365799127,1.0194514413657991,1.393458301453711,39.345830145371096
60,2012-03-02,-0.6726149622511945,0.993273850377488,1.384085692425402,38.40856924254019
61,2012-03-03,0.0,1.0,1.384085692425402,38.40856924254019
62,2012-03-04,0.0,1.0,1.384085692425402,38.40856924254019
63,2012-03-05,0.1934770591486945,1.001934770591487,1.3867635807192045,38.67635807192045
64,2012-03-06,-7.848275862068965,0.9215172413793103,1.2779265493496559,27.79265493496559
65,2012-03-07,4.849573417153108,1.048495734171531,1.3399005355776588,33.990053557765876
66,2012-03-08,3.811563169164889,1.0381156316916489,1.39097169089518,39.09716908951799
67,2012-03-09,2.0077007700770144,1.0200770077007701,1.4188982402448358,41.88982402448358
68,2012-03-10,0.0,1.0,1.4188982402448358,41.88982402448358
69,2012-03-11,0.0,1.0,1.4188982402448358,41.88982402448358
70,2012-03-12,4.529522782421136,1.0452952278242114,1.4831675592960982,48.316755929609826
71,2012-03-13,4.720144441578533,1.0472014444157853,1.553175210405509,55.3175210405509
72,2012-03-14,-3.460591133004931,0.9653940886699507,1.4994261667941853,49.94261667941853
73,2012-03-15,1.3139431049878914,1.013139431049879,1.5191277735271618,51.912777352716176
74,2012-03-16,0.27700831024930483,1.002770083102493,1.5233358837031372,52.33358837031372
75,2012-03-17,0.0,1.0,1.5233358837031372,52.33358837031372
76,2012-03-18,0.0,1.0,1.5233358837031372,52.33358837031372
77,2012-03-19,6.140130587644399,1.061401305876444,1.6168706962509567,61.68706962509567
78,2012-03-20,4.507275523482779,1.0450727552348278,1.6897475133894417,68.97475133894417
79,2012-03-21,4.822277563957433,1.0482227756395743,1.7712318286151494,77.12318286151493
80,2012-03-22,-1.3606911447084147,0.9863930885529159,1.7471308339709262,74.71308339709262
81,2012-03-23,6.984891613750821,1.0698489161375082,1.8691660290742163,86.91660290742162
82,2012-03-24,0.0,1.0,1.8691660290742163,86.91660290742162
83,2012-03-25,0.0,1.0,1.8691660290742163,86.91660290742162
84,2012-03-26,9.506753990994676,1.0950675399099468,2.046863045141546,104.68630451415461
85,2012-03-27,-9.830856929258957,0.9016914307074104,1.8456388676358075,84.56388676358075
86,2012-03-28,-1.264379728469267,0.9873562027153073,1.8223029839326708,82.23029839326708
87,2012-03-29,0.6087960533221359,1.0060879605332214,1.8333970925784244,83.33970925784244
88,2012-03-30,2.3787167449139224,1.0237871674491392,1.8770084162203524,87.70084162203524
89,2012-03-31,0.0,1.0,1.8770084162203524,87.70084162203524
90,2012-04-01,0.0,1.0,1.8770084162203524,87.70084162203524
91,2012-04-02,0.08152450830529734,1.000815245083053,1.878538638102525,87.8538638102525
92,2012-04-03,-1.77171367477853,0.9822828632522147,1.8452563121652643,84.52563121652643
93,2012-04-04,-2.353063128433708,0.9764693687156629,1.8018362662586078,80.18362662586078
94,2012-04-05,-2.2823779193205995,0.977176220806794,1.7607115531752107,76.07115531752106
95,2012-04-06,0.0,1.0,1.7607115531752107,76.07115531752106
96,2012-04-07,0.0,1.0,1.7607115531752107,76.07115531752106
97,2012-04-08,0.0,1.0,1.7607115531752107,76.07115531752106
98,2012-04-09,-6.083650190114065,0.9391634980988594,1.6535960214231067,65.35960214231066
99,2012-04-10,-8.120300751879695,0.9187969924812031,1.5193190512624335,51.93190512624335
100,2012-04-11,2.4927609215661395,1.0249276092156614,1.557192042846213,55.71920428462129
101,2012-04-12,8.807271833927043,1.0880727183392704,1.6943381790359606,69.43381790359606
102,2012-04-13,-6.186498080830893,0.9381350191916911,1.5895179801071158,58.95179801071158
103,2012-04-14,0.0,1.0,1.5895179801071158,58.95179801071158
104,2012-04-15,0.0,1.0,1.5895179801071158,58.95179801071158
105,2012-04-16,1.564380264741283,1.0156438026474128,1.6143840856924256,61.43840856924256
106,2012-04-17,5.450236966824629,1.0545023696682463,1.702371843917368,70.2371843917368
107,2012-04-18,-1.7865168539325849,0.9821348314606742,1.6719586840091814,67.19586840091813
108,2012-04-19,-0.7436220112115199,0.9925637798878848,1.6595256312165265,65.95256312165264
109,2012-04-20,3.261871830336549,1.0326187183033655,1.7136572302983932,71.36572302983933
110,2012-04-21,0.0,1.0,1.7136572302983932,71.36572302983933
111,2012-04-22,0.0,1.0,1.7136572302983932,71.36572302983933
112,2012-04-23,-3.2481303716932697,0.9675186962830673,1.6579954093343534,65.79954093343534
113,2012-04-24,2.238117212736501,1.022381172127365,1.6951032899770466,69.51032899770466
114,2012-04-25,6.251410516813349,1.0625141051681335,1.8010711553175207,80.10711553175207
115,2012-04-26,3.37723024638914,1.0337723024638914,1.8618974751338944,86.18974751338943
116,2012-04-27,0.22601191699198608,1.0022601191699199,1.8661055853098698,86.61055853098698
117,2012-04-28,0.0,1.0,1.8661055853098698,86.61055853098698
118,2012-04-29,0.0,1.0,1.8661055853098698,86.61055853098698
119,2012-04-30,-2.2447724477244746,0.9775522755227553,1.8242157612853862,82.42157612853862
120,2012-05-01,2.967390164621997,1.02967390164622,1.8783473603672531,87.83473603672532
121,2012-05-02,-0.7331975560081472,0.9926680244399185,1.864575363427697,86.45753634276969
122,2012-05-03,-2.123512515387782,0.9787648748461222,1.8249808722264727,82.49808722264727
123,2012-05-04,-4.475421863536311,0.9552457813646369,1.7433052792654935,74.33052792654935
124,2012-05-05,0.0,1.0,1.7433052792654935,74.33052792654935
125,2012-05-06,0.0,1.0,1.7433052792654935,74.33052792654935
126,2012-05-07,1.4045424621461633,1.0140454246214616,1.7677907421576131,76.77907421576131
127,2012-05-08,-0.8440804543600411,0.9915591954563996,1.7528691660290745,75.28691660290745
128,2012-05-09,-3.9720646006110916,0.9602793539938891,1.6832440703902067,68.32440703902067
129,2012-05-10,3.204545454545449,1.0320454545454545,1.737184391736802,73.7184391736802
130,2012-05-11,-1.6075754239154305,0.9839242457608457,1.7092578423871463,70.92578423871463
131,2012-05-12,0.0,1.0,1.7092578423871463,70.92578423871463
132,2012-05-13,0.0,1.0,1.7092578423871463,70.92578423871463
133,2012-05-14,-5.909803043867512,0.9409019695613249,1.6082440703902066,60.824407039020656
134,2012-05-15,-4.851389764388248,0.9514861023561175,1.5302218821729152,53.02218821729152
135,2012-05-16,-3.7204999999999933,0.9627950000000001,1.473289977046672,47.32899770466721
136,2012-05-17,-4.8083963876007,0.951916036123993,1.4024483550114768,40.244835501147676
137,2012-05-18,-6.710310965630095,0.932896890343699,1.3083397092578428,30.833970925784282
138,2012-05-19,0.0,1.0,1.3083397092578428,30.833970925784282
139,2012-05-20,0.0,1.0,1.3083397092578428,30.833970925784282
140,2012-05-21,10.833333333333318,1.1083333333333332,1.450076511094109,45.007651109410894
141,2012-05-22,-4.023215934573276,0.9597678406542672,1.3917368018362666,39.17368018362666
142,2012-05-23,1.9255085211654643,1.0192550852116546,1.4185348125478197,41.85348125478197
143,2012-05-24,-0.8913040546918216,0.9910869594530818,1.4058913542463658,40.58913542463658
144,2012-05-25,1.265578231292519,1.0126557823129252,1.4236840091813314,42.36840091813314
145,2012-05-26,0.0,1.0,1.4236840091813314,42.36840091813314
146,2012-05-27,0.0,1.0,1.4236840091813314,42.36840091813314
147,2012-05-28,0.0,1.0,1.4236840091813314,42.36840091813314
148,2012-05-29,4.554334127813697,1.045543341278137,1.4885233358837031,48.852333588370314
149,2012-05-30,-6.734772552043178,0.9326522744795682,1.38827467482785,38.827467482785
150,2012-05-31,-1.8999986221909793,0.9810000137780902,1.3618974751338946,36.189747513389456
151,2012-06-01,-8.272471910112355,0.9172752808988764,1.2492348890589138,24.92348890589138
152,2012-06-02,0.0,1.0,1.2492348890589138,24.92348890589138
153,2012-06-03,0.0,1.0,1.2492348890589138,24.92348890589138
154,2012-06-04,4.287245444801702,1.042872454448017,1.3027926549349655,30.279265493496553
155,2012-06-05,1.8969314344442934,1.018969314344443,1.3275057383320583,32.750573833205834
156,2012-06-06,7.4032448632604275,1.0740324486326043,1.4257842387146138,42.57842387146138
157,2012-06-07,1.0330024148108352,1.0103300241481084,1.440512624330528,44.0512624330528
158,2012-06-08,5.337936529013398,1.053379365290134,1.5174062739097167,51.740627390971675
159,2012-06-09,0.0,1.0,1.5174062739097167,51.740627390971675
160,2012-06-10,0.0,1.0,1.5174062739097167,51.740627390971675
161,2012-06-11,-8.685238875583012,0.9131476112441699,1.3856159143075744,38.56159143075744
162,2012-06-12,1.2700165654334628,1.0127001656543346,1.4032134659525628,40.32134659525628
163,2012-06-13,-5.220828789531073,0.9477917121046893,1.3299540933435345,32.995409334353454
164,2012-06-14,6.414497339277991,1.06414497339278,1.4152639632746742,41.52639632746742
165,2012-06-15,3.959994593864047,1.0395999459386405,1.4713083397092572,47.13083397092572
166,2012-06-16,0.0,1.0,1.4713083397092572,47.13083397092572
167,2012-06-17,0.0,1.0,1.4713083397092572,47.13083397092572
168,2012-06-18,8.515340613624534,1.0851534061362453,1.5965952563121644,59.65952563121644
169,2012-06-19,1.7850724811309338,1.0178507248113093,1.6250956388676348,62.50956388676347
170,2012-06-20,4.154896421845566,1.0415489642184557,1.6926166794185145,69.26166794185144
171,2012-06-21,-12.03525822126793,0.8796474177873207,1.4889058913542454,48.89058913542455
172,2012-06-22,10.585817060637194,1.105858170606372,1.6465187452180554,64.65187452180554
173,2012-06-23,0.0,1.0,1.6465187452180554,64.65187452180554
174,2012-06-24,0.0,1.0,1.6465187452180554,64.65187452180554
175,2012-06-25,-7.376858736059477,0.9262314126394052,1.5250573833205805,52.50573833205805
176,2012-06-26,3.2484635645302795,1.0324846356453028,1.5745983167559285,57.45983167559285
177,2012-06-27,-0.9232264334305018,0.990767735665695,1.560061208875286,56.00612088752861
178,2012-06-28,3.163315350662077,1.0316331535066208,1.6094108645753624,60.941086457536244
179,2012-06-29,6.762538626099346,1.0676253862609935,1.7182478959449108,71.82478959449108
180,2012-06-30,0.0,1.0,1.7182478959449108,71.82478959449108
181,2012-07-01,0.0,1.0,1.7182478959449108,71.82478959449108
182,2012-07-02,6.323054658799965,1.0632305465879996,1.8268936495791879,82.68936495791878
183,2012-07-03,2.010260705685263,1.0201026070568526,1.8636189747513376,86.36189747513376
184,2012-07-04,0.0,1.0,1.8636189747513376,86.36189747513376
185,2012-07-05,-3.6846967053269064,0.9631530329467309,1.794950267788828,79.4950267788828
186,2012-07-06,0.6926683716965032,1.006926683716965,1.8073833205814829,80.73833205814829
187,2012-07-07,0.0,1.0,1.8073833205814829,80.73833205814829
188,2012-07-08,0.0,1.0,1.8073833205814829,80.73833205814829
189,2012-07-09,1.0053973965499008,1.010053973965499,1.8255547054322863,82.55547054322862
190,2012-07-10,-2.7766135792120616,0.9722338642078794,1.7748661055853086,77.48661055853086
191,2012-07-11,2.9744584545748465,1.0297445845457485,1.827658760520274,82.76587605202741
192,2012-07-12,-0.9628466771323896,0.9903715332286761,1.8100612088752857,81.00612088752857
193,2012-07-13,5.854380217689958,1.0585438021768996,1.9160290742157602,91.60290742157602
194,2012-07-14,0.0,1.0,1.9160290742157602,91.60290742157602
195,2012-07-15,0.0,1.0,1.9160290742157602,91.60290742157602
196,2012-07-16,1.1180992313067906,1.011180992313068,1.9374521805661813,93.74521805661813
197,2012-07-17,3.5837693750617072,1.035837693750617,2.0068859984697776,100.68859984697775
198,2012-07-18,-1.0770110560426982,0.989229889439573,1.9852716143840852,98.52716143840851
199,2012-07-19,2.273822140861359,1.0227382214086136,2.030413159908186,103.0413159908186
200,2012-07-20,-5.322656617993415,0.9467734338200658,1.9223412394797237,92.23412394797236
201,2012-07-21,0.0,1.0,1.9223412394797237,92.23412394797236
202,2012-07-22,0.0,1.0,1.9223412394797237,92.23412394797236
203,2012-07-23,-6.975124378109454,0.9302487562189055,1.788255547054322,78.8255547054322
204,2012-07-24,-3.7971975612364983,0.962028024387635,1.7203519510328988,72.03519510328988
205,2012-07-25,0.9895485879475308,1.0098954858794753,1.7373756694720728,73.73756694720728
206,2012-07-26,7.76175272487063,1.0776175272487063,1.8722264728385607,87.22264728385608
207,2012-07-27,2.4315488353085613,1.0243154883530856,1.9177505738332052,91.77505738332053
208,2012-07-28,0.0,1.0,1.9177505738332052,91.77505738332053
209,2012-07-29,0.0,1.0,1.9177505738332052,91.77505738332053
210,2012-07-30,-2.0845800917614232,0.9791541990823858,1.8777735271614377,87.77735271614378
211,2012-07-31,-2.964245696241208,0.9703575430375879,1.8221117061973982,82.21117061973982
212,2012-08-01,2.1625026243963674,1.0216250262439637,1.8615149196633503,86.15149196633503
213,2012-08-02,2.2400328812166137,1.0224003288121661,1.9032134659525624,90.32134659525623
214,2012-08-03,6.994974874371862,1.0699497487437186,2.036342769701606,103.63427697016058
215,2012-08-04,0.0,1.0,2.036342769701606,103.63427697016058
216,2012-08-05,0.0,1.0,2.036342769701606,103.63427697016058
217,2012-08-06,2.28254743565659,1.022825474356566,2.082823259372608,108.28232593726082
218,2012-08-07,-2.9295619432454734,0.9707043805675453,2.0218056618209634,102.18056618209634
219,2012-08-08,4.077578051087993,1.04077578051088,2.1042463657230295,110.42463657230294
220,2012-08-09,0.39996363966912085,1.0039996363966912,2.1126625860749804,111.26625860749803
221,2012-08-10,1.7836124943413356,1.0178361249434134,2.1503442999234883,115.03442999234883
222,2012-08-11,0.0,1.0,2.1503442999234883,115.03442999234883
223,2012-08-12,0.0,1.0,2.1503442999234883,115.03442999234883
224,2012-08-13,2.730830813022589,1.027308308130226,2.2090665646518737,120.90665646518737
225,2012-08-14,-5.16927872543077,0.9483072127456923,2.09487375669472,109.487375669472
226,2012-08-15,0.01826150474799615,1.00018261504748,2.0952563121652634,109.52563121652634
227,2012-08-16,1.9992696731787385,1.0199926967317874,2.1371461361897466,113.71461361897465
228,2012-08-17,2.6581938601986987,1.026581938601987,2.193955623565416,119.3955623565416
229,2012-08-18,0.0,1.0,2.193955623565416,119.3955623565416
230,2012-08-19,0.0,1.0,2.193955623565416,119.3955623565416
231,2012-08-20,0.07846556233652713,1.0007846556233653,2.1956771231828607,119.56771231828607
232,2012-08-21,-2.709295234776543,0.9729070476522346,2.136189747513389,113.61897475133888
233,2012-08-22,-0.7342406876790886,0.9926575931232091,2.1205049732211165,112.05049732211165
234,2012-08-23,-2.083709182753024,0.9791629081724698,2.0763198163733736,107.63198163733736
235,2012-08-24,3.979732842008299,1.039797328420083,2.1589517980107114,115.89517980107114
236,2012-08-25,0.0,1.0,2.1589517980107114,115.89517980107114
237,2012-08-26,0.0,1.0,2.1589517980107114,115.89517980107114
238,2012-08-27,-0.5670240099229229,0.9943297599007708,2.146710022953328,114.67100229533278
239,2012-08-28,-1.8800677180789482,0.9811993228192105,2.106350420811017,110.63504208110172
240,2012-08-29,-0.490374137304761,0.9950962586269524,2.09602142310635,109.60214231063499
241,2012-08-30,-2.0624201496623473,0.9793757985033765,2.052792654934965,105.27926549349651
242,2012-08-31,2.9910547894148376,1.0299105478941484,2.1141928079571533,111.41928079571532
243,2012-09-01,0.0,1.0,2.1141928079571533,111.41928079571532
244,2012-09-02,0.0,1.0,2.1141928079571533,111.41928079571532
245,2012-09-03,0.0,1.0,2.1141928079571533,111.41928079571532
246,2012-09-04,1.0313941916221925,1.010313941916222,2.1359984697781176,113.59984697781175
247,2012-09-05,2.507477388734669,1.0250747738873467,2.1895581484315225,118.95581484315225
248,2012-09-06,10.579094453486103,1.105790944534861,2.421193573068095,142.1193573068095
249,2012-09-07,5.64070153262759,1.056407015326276,2.5577658760520277,155.77658760520276
250,2012-09-08,0.0,1.0,2.5577658760520277,155.77658760520276
251,2012-09-09,0.0,1.0,2.5577658760520277,155.77658760520276
252,2012-09-10,-5.6909961112772915,0.9430900388872271,2.4122035195103293,141.22035195103294
253,2012-09-11,0.45198636111332124,1.0045198636111332,2.4231063504208117,142.31063504208117
254,2012-09-12,2.6207767603410037,1.02620776760341,2.4866105585309874,148.66105585309873
255,2012-09-13,7.261538461538453,1.0726153846153845,2.6671767406273914,166.71767406273915
256,2012-09-14,-3.427997705106145,0.9657200229489386,2.5757459831675598,157.57459831675598
257,2012-09-15,0.0,1.0,2.5757459831675598,157.57459831675598
258,2012-09-16,0.0,1.0,2.5757459831675598,157.57459831675598
259,2012-09-17,0.5124090301500184,1.0051240903015002,2.588944338179037,158.8944338179037
260,2012-09-18,2.6228147304902416,1.0262281473049024,2.6568475516449896,165.68475516449897
261,2012-09-19,0.17279338897000507,1.0017279338897,2.6614384085692437,166.14384085692438
262,2012-09-20,0.9918068132816149,1.0099180681328161,2.687834736036727,168.78347360367272
263,2012-09-21,0.6048961001992481,1.0060489610019925,2.7040933435348142,170.40933435348143
264,2012-09-22,0.0,1.0,2.7040933435348142,170.40933435348143
265,2012-09-23,0.0,1.0,2.7040933435348142,170.40933435348143
266,2012-09-24,1.3439909457452215,1.0134399094574522,2.7404361132364214,174.04361132364215
267,2012-09-25,-7.475396105255816,0.9252460389474418,2.535577658760522,153.5577658760522
268,2012-09-26,-3.998189499094751,0.9600181050090525,2.4342004590665662,143.4200459066566
269,2012-09-27,9.185918591859178,1.0918591859185918,2.6578041315990832,165.78041315990833
270,2012-09-28,-3.0298596617488127,0.9697014033825119,2.5772763963274694,157.72763963274693
271,2012-09-29,0.0,1.0,2.5772763963274694,157.72763963274693
272,2012-09-30,0.0,1.0,2.5772763963274694,157.72763963274693
273,2012-10-01,-0.9499776643923319,0.9905002233560767,2.5527928462127027,155.27928462127028
274,2012-10-02,2.0005917877572443,1.0200059178775724,2.6038638102524887,160.38638102524888
275,2012-10-03,0.36729596709028645,1.0036729596709029,2.6134276970160695,161.34276970160695
276,2012-10-04,2.3933177193881328,1.0239331771938813,2.675975325172152,167.5975325172152
277,2012-10-05,1.3152324028043116,1.0131523240280431,2.7111706197398644,171.11706197398644
278,2012-10-06,0.0,1.0,2.7111706197398644,171.11706197398644
279,2012-10-07,0.0,1.0,2.7111706197398644,171.11706197398644
280,2012-10-08,-1.1147170876252388,0.9888528291237476,2.680948737566949,168.0948737566949
281,2012-10-09,-4.352168949771684,0.9564783105022832,2.5642693190512644,156.42693190512645
282,2012-10-10,1.1338206773086723,1.0113382067730867,2.5933435348125498,159.33435348125496
283,2012-10-11,0.958843487240002,1.0095884348724,2.6182096403978594,161.82096403978593
284,2012-10-12,-0.6428988895382792,0.9935710111046172,2.601377199693957,160.13771996939573
285,2012-10-13,0.0,1.0,2.601377199693957,160.13771996939573
286,2012-10-14,0.0,1.0,2.601377199693957,160.13771996939573
287,2012-10-15,3.4117647058823364,1.0341176470588234,2.690130068859986,169.0130068859986
288,2012-10-16,2.2326507394766937,1.022326507394767,2.7501912777352735,175.01912777352734
289,2012-10-17,1.3353734872722178,1.0133537348727222,2.7869166029074233,178.69166029074233
290,2012-10-18,0.1372683596431168,1.0013726835964312,2.790742157612856,179.0742157612856
291,2012-10-19,-6.291980808773134,0.9370801919122687,2.6151491966335136,161.51491966335135
292,2012-10-20,0.0,1.0,2.6151491966335136,161.51491966335135
293,2012-10-21,0.0,1.0,2.6151491966335136,161.51491966335135
294,2012-10-22,1.287302516091282,1.0128730251609128,2.6488140780413176,164.88140780413175
295,2012-10-23,-8.030040439052566,0.9196995956094743,2.4361132364192826,143.61132364192827
296,2012-10-24,-0.8479899497487398,0.9915201005025126,2.415455241009948,141.5455241009948
297,2012-10-25,2.581564776686718,1.0258156477668672,2.477811782708494,147.7811782708494
298,2012-10-26,0.2624671916010568,1.0026246719160106,2.484315225707729,148.4315225707729
299,2012-10-27,0.0,1.0,2.484315225707729,148.4315225707729
300,2012-10-28,0.0,1.0,2.484315225707729,148.4315225707729
301,2012-10-29,0.0,1.0,2.484315225707729,148.4315225707729
302,2012-10-30,0.0,1.0,2.484315225707729,148.4315225707729
303,2012-10-31,-2.140437326763167,0.9785956267323683,2.43114001530222,143.114001530222
304,2012-11-01,8.072383949645957,1.0807238394964596,2.6273909716908967,162.7390971690897
305,2012-11-02,-2.6208503203261624,0.9737914967967384,2.5585309869931154,155.85309869931154
306,2012-11-03,0.0,1.0,2.5585309869931154,155.85309869931154
307,2012-11-04,0.0,1.0,2.5585309869931154,155.85309869931154
308,2012-11-05,-1.9288277511961605,0.9807117224880384,2.509181331293039,150.9181331293039
309,2012-11-06,3.4608934288763438,1.0346089342887634,2.5960214231063516,159.60214231063517
310,2012-11-07,-7.957559681697612,0.9204244031830239,2.389441469013008,138.94414690130083
311,2012-11-08,-0.8485430675632455,0.9915145693243675,2.3691660290742167,136.91660290742166
312,2012-11-09,0.06458905215565025,1.0006458905215565,2.3706962509563896,137.06962509563897
313,2012-11-10,0.0,1.0,2.3706962509563896,137.06962509563897
314,2012-11-11,0.0,1.0,2.3706962509563896,137.06962509563897
315,2012-11-12,6.454736162659347,1.0645473616265935,2.523718439173681,152.3718439173681
316,2012-11-13,-0.21221767470062103,0.9978778232529938,2.518362662586076,151.8362662586076
317,2012-11-14,-3.3875132918122386,0.9661248670818776,2.433052792654936,143.3052792654936
318,2012-11-15,-1.0849056603773666,0.9891509433962263,2.406656465187453,140.6656465187453
319,2012-11-16,4.625655698617059,1.0462565569861706,2.517980107115532,151.79801071155322
320,2012-11-17,0.0,1.0,2.517980107115532,151.79801071155322
321,2012-11-18,0.0,1.0,2.517980107115532,151.79801071155322
322,2012-11-19,8.568824065633551,1.0856882406563355,2.7337413925019134,173.37413925019135
323,2012-11-20,1.6232857542681334,1.0162328575426813,2.778117827084928,177.8117827084928
324,2012-11-21,-0.6609749380336094,0.9933902506196639,2.759755164498853,175.9755164498853
325,2012-11-22,0.0,1.0,2.759755164498853,175.9755164498853
326,2012-11-23,4.366509564735255,1.0436650956473525,2.8802601377199704,188.02601377199704
327,2012-11-24,0.0,1.0,2.8802601377199704,188.02601377199704
328,2012-11-25,0.0,1.0,2.8802601377199704,188.02601377199704
329,2012-11-26,0.823482534201081,1.0082348253420108,2.90397857689365,190.39785768936503
330,2012-11-27,-2.2131471479383436,0.9778685285206166,2.839709257842388,183.9709257842388
331,2012-11-28,2.721271723023033,1.0272127172302303,2.91698546289212,191.698546289212
332,2012-11-29,1.3508196721311538,1.0135081967213115,2.9563886763580727,195.63886763580726
333,2012-11-30,-1.9539337474120178,0.9804606625258798,2.898622800306045,189.8622800306045
334,2012-12-01,0.0,1.0,2.898622800306045,189.8622800306045
335,2012-12-02,0.0,1.0,2.898622800306045,189.8622800306045
336,2012-12-03,-1.8608948132506242,0.9813910518674938,2.84468247895945,184.468247895945
337,2012-12-04,-1.8827326519634258,0.9811726734803657,2.791124713083398,179.1124713083398
338,2012-12-05,1.658442982456143,1.0165844298245614,2.837413925019129,183.7413925019129
339,2012-12-06,-1.1584198462990414,0.9884158015370096,2.8045447589900547,180.45447589900547
340,2012-12-07,3.4363286173387797,1.0343632861733878,2.900918133129305,190.09181331293047
341,2012-12-08,0.0,1.0,2.900918133129305,190.09181331293047
342,2012-12-09,0.0,1.0,2.900918133129305,190.09181331293047
343,2012-12-10,-1.2145588817090713,0.9878544111829093,2.8656847742922738,186.56847742922739
344,2012-12-11,3.2853195210188257,1.0328531952101883,2.959831675592962,195.9831675592962
